word,NSBRs tf-idf,SBRs tf-idf,FARSEC tf-idf
org,1.0,0.030341880545557722,0.0
component,0.42259148326803914,0.005039388933174056,0.0
page,0.39186917425393536,0.005039388933174056,0.0
class,0.334003722509755,0.006501831545476655,0.0
method,0.3062397863567652,0.002519694466587028,0.0
requestcycle,0.22275192524866969,0.015170940272778861,0.0021064967608991265
target,0.20653872801442338,0.006501831545476655,0.0077396428997310845
exception,0.18965106331714904,0.002519694466587028,0.021019122769650418
error,0.18236376184460004,0.010078777866348112,0.01484040598489961
field,0.17369595827150422,0.002519694466587028,0.0
http,0.12553365765861493,0.002519694466587028,0.012738862284636618
call,0.12440386200526654,0.005039388933174056,0.014794428693962742
example,0.11658149725117022,0.002519694466587028,0.0
find,0.10810178030625607,0.002519694466587028,0.014036878222890866
wicketfilter,0.10724486260356213,0.002519694466587028,0.0021064967608991265
fails,0.09609047138333872,0.005039388933174056,0.0035081589522753
think,0.09551755387038383,0.002519694466587028,0.011803316145925696
attached,0.09496033471927512,0.005039388933174056,0.009760665893450676
fix,0.08835373733010504,0.005039388933174056,0.01176815152214887
java,0.084991620078716,0.022677250199283253,0.0
multipart,0.07901932736919778,0.002519694466587028,0.0
calls,0.07719745474902238,0.005039388933174056,0.0070163179045506
simple,0.070440014670819,0.0058833788569023545,0.007819954533340735
causes,0.06921151115429594,0.002519694466587028,0.0035081589522753
upload,0.06579641816726466,0.005039388933174056,0.006319490282697379
source,0.06239593405485121,0.020157555732696224,0.02292995211234591
server,0.061605294061134165,0.002519694466587028,0.0077396428997310845
e,0.061022028066248776,0.002519694466587028,0.0
created,0.05949413405510119,0.002519694466587028,0.0035081589522753
methods,0.05949413405510119,0.002519694466587028,0.005606648765504695
different,0.05880505342199171,0.005039388933174056,0.0
ca,0.050994972047229595,0.002519694466587028,0.0
wicketservlet,0.04948386468710973,0.002519694466587028,0.0
webapplication,0.04862727838104479,0.010078777866348112,0.0
creates,0.04816191804460573,0.002519694466587028,0.0035081589522753
access,0.04589011351093735,0.002519694466587028,0.0
params,0.04413721093465514,0.002519694466587028,0.0
thread,0.04358716290446342,0.005039388933174056,0.0021064967608991265
files,0.04187044792462297,0.015118166799522168,0.0
makes,0.03777554118386829,0.002519694466587028,0.006441045831437671
jetty,0.03711328099539058,0.002519694466587028,0.0
hi,0.03535808433255007,0.002519694466587028,0.0
workaround,0.03535808433255007,0.002519694466587028,0.004643785739838651
handle,0.03402050757910804,0.002519694466587028,0.0
webrequestcycle,0.03391622183576776,0.005039388933174056,0.0
homepage,0.03298924312473982,0.002519694466587028,0.004212993521798253
errors,0.030927734162825488,0.002519694466587028,0.0
javax,0.028984944412755544,0.005039388933174056,0.0
listener,0.024535526460657906,0.002519694466587028,0.0
easy,0.022543845654365423,0.002519694466587028,0.0
unknown,0.01979354587484389,0.020157555732696224,0.0
important,0.01979354587484389,0.002519694466587028,0.0021064967608991265
shared,0.019287462467134454,0.002519694466587028,0.0
httpservlet,0.018256707986177293,0.005039388933174056,0.0
trace,0.01695811091788388,0.002519694466587028,0.0
manually,0.01695811091788388,0.002519694466587028,0.0035081589522753
temporary,0.014605366388941835,0.007559083399761084,0.0
sessions,0.014605366388941835,0.002519694466587028,0.006319490282697379
security,0.01402030083466166,0.002519694466587028,0.0021064967608991265
become,0.01402030083466166,0.002519694466587028,0.004212993521798253
initialized,0.01402030083466166,0.002519694466587028,0.0021064967608991265
requestlistenerinterface,0.011572477480280676,0.002519694466587028,0.0
count,0.010954024791706376,0.002519694466587028,0.0
threads,0.007714984986853783,0.005039388933174056,0.0
delete,0.007714984986853783,0.005039388933174056,0.0
limited,0.007714984986853783,0.002519694466587028,0.0
interfacerequest,0.007714984986853783,0.002519694466587028,0.0
couple,0.007714984986853783,0.002519694466587028,0.0
occured,0.004209909778188368,0.005039388933174056,0.0
concurrently,0.004209909778188368,0.005039388933174056,0.0
safe,0.004209909778188368,0.005039388933174056,0.006319490282697379
corrupted,0.004209909778188368,0.002519694466587028,0.0
among,0.004209909778188368,0.002519694466587028,0.0
regards,0.004209909778188368,0.002519694466587028,0.0
stateful,0.004209909778188368,0.002519694466587028,0.0
hope,0.004209909778188368,0.002519694466587028,0.0
hashmap,0.004209909778188368,0.002519694466587028,0.0
database,0.004209909778188368,0.002519694466587028,0.0
pagerequest,0.004209909778188368,0.002519694466587028,0.0
uploading,0.004209909778188368,0.002519694466587028,0.0
io,0.0,0.010078777866348112,0.0
statelesshomepage,0.0,0.005039388933174056,0.0
deleting,0.0,0.005039388933174056,0.0
servletwrapper,0.0,0.005039388933174056,0.0
addbufferedresponse,0.0,0.005039388933174056,0.0
popbufferedresponse,0.0,0.005039388933174056,0.0
hole,0.0,0.002519694466587028,0.0
signinform,0.0,0.002519694466587028,0.0
space,0.0,0.002519694466587028,0.0
credentialsexpected,0.0,0.002519694466587028,0.0
dataprovider,0.0,0.002519694466587028,0.0
inform,0.0,0.002519694466587028,0.0
jan,0.0,0.002519694466587028,0.0
happends,0.0,0.002519694466587028,0.0
statelesschecker,0.0,0.002519694466587028,0.0
insucceeded,0.0,0.002519694466587028,0.0
incomplete,0.0,0.002519694466587028,0.0
cancelled,0.0,0.002519694466587028,0.0
bufferedresponses,0.0,0.002519694466587028,0.0
sucessfull,0.0,0.002519694466587028,0.0
