word,NSBRs tf-idf,SBRs tf-idf,FARSEC tf-idf
const,23868.911414267568,237.69225925595842,0.0
int,21630.63739637358,213.05699615817102,0.0
chrome,20335.85472968384,517.04342124035,0.0
tab,16241.125775727038,105.52825062319974,-11268.150406671686
page,16089.924744091615,188.07200306757306,-15161.364903135533
std,15937.683656184665,216.73547614638997,-689.2432250270929
base,14352.069385206876,61.02440935142634,0.0
window,14331.407485862353,121.81780405674805,-7498.546092217829
line,12230.661334361057,232.9569832099942,-3065.955071429979
crash,11528.579075629435,93.07893627903889,0.0
version,11521.42360485562,91.857015798738,-6281.21815016166
ok,11491.051557346156,77.38817743217251,0.0
open,11332.382723349183,119.16489911560107,-8020.021514238178
new,11281.697101588014,53.94195566816371,0.0
browser,10737.347704341431,114.58163376500103,-6074.723428524071
click,10665.886682605656,96.43909487825887,-8462.698888792775
bool,10568.513060697183,52.777792764558946,0.0
windows,10378.868277331077,136.33040320143633,-1511.6465554060646
file,9729.165336258124,217.40151020782875,-1933.3662667057813
link,9061.963882528218,68.59336290507983,0.0
button,8696.138497649115,52.777792764558946,-3361.3807410859017
build,8580.277433489038,55.277269594408935,0.0
url,8567.056413146049,125.69907425090464,-3616.422294602304
see,8395.747903126898,95.11316071592508,-3600.8746726713784
download,8265.169777664574,89.69901302971978,-1303.146617485843
please,8089.1632904488115,64.85349596320668,0.0
http,7955.648180716737,103.4210403100432,-12442.468931511972
firefox,7552.27043430823,55.83316019267619,0.0
unsigned,7341.881070321173,85.22279846326842,-15.280462128063514
ie,7055.210954948482,70.12454236861282,0.0
user,6906.064829436227,174.16408332280156,-303.202415291374
like,6782.569815145661,102.08932281767977,-885.1177816753423
one,6755.721157094174,69.84222642191489,-2772.799719455553
ipc,6707.1595686439205,82.21000819345826,-170.1218347079287
expected,6704.86834167078,52.76412531159987,0.0
bytes,6690.510668674373,194.31456482090135,18.694110202217008
use,5850.329238394721,63.31695037391984,-7973.13008708107
close,5845.598131996894,62.500654031949665,-1008.9963132520613
void,5775.263909794804,57.37522337845287,0.0
get,5698.533298799952,70.12454236861282,-4486.003157628404
using,5629.631506249891,64.85349596320668,-1086.9992282162937
site,5624.083985638546,116.01059411099975,-1362.1562277055116
time,5503.8200967209,71.86045047273161,0.0
safari,5495.665865771921,75.51873793542919,-826.1133988985418
issue,5469.444445049446,99.77460917416411,0.0
views,5277.502801227922,82.21000819345826,62.7635406355856
back,5089.247056226667,51.000198558624774,0.0
urls,5070.126139115149,68.59336290507983,-343.1538131183721
would,4901.144213207021,81.21186937116536,-177.2991283317589
tests,4836.575502413303,66.33272351329072,0.0
browsers,4727.795152788337,81.21186937116536,-342.3840135228706
web,4718.8763279303985,84.8084177980395,0.0
first,4694.499319693645,51.13689875341336,-571.119075091688
run,4635.117359573143,51.13689875341336,-6994.706055085682
bug,4592.40821326133,83.44769176758939,-1415.4714491642608
data,4514.586041640134,66.33272351329072,-518.9697199403588
also,4431.620494728428,55.83316019267619,-292.26121137900293
net,4294.348833701179,59.78909686796965,-843.4632508015736
code,4267.869967062759,94.78587871545591,0.0
make,4243.086146184373,59.33615123498008,-600.4322319431834
attached,4021.0118304865305,52.76412531159987,-449.20092727736244
content,4014.1222887123095,102.48971576951104,-404.9186328734382
release,3435.825199502849,62.500654031949665,-494.26936370134683
drag,3385.0982215212503,51.000198558624774,-131.49279290209037
password,3247.692825056455,73.86440931048597,35.350506208557206
may,3240.8933044402947,68.59336290507983,-153.87066861152704
google,3109.8303977309033,336.9855416466334,0.0
something,3103.575461126828,58.04053784275985,-80.44441928412596
javascript,3092.9071255030744,76.23458954880736,-56.15885101401774
view,2993.744987475537,63.75024819828097,-2757.4979840641577
used,2927.0767483765153,58.04053784275985,-127.87072106450351
example,2922.9248482752187,64.50619115668316,1.00681825212759
sure,2909.870757059889,53.94195566816371,-101.49582322817004
chromium,2901.0129639748798,275.1533321701869,0.0
ca,2876.401095101114,52.777792764558946,0.0
found,2819.08851879334,55.277269594408935,-128.2322284035899
ntdll,2799.315680922054,85.22279846326842,53.98479361170052
memory,2793.011625914472,110.80466315435972,6.168253478183973
proxy,2671.0055685554385,67.26273397646585,-52.9719563635274
seems,2636.432397038926,68.59336290507983,14.37370287680726
project,2596.8055064930977,247.32883790578597,0.0
hosting,2586.9774434425653,247.32883790578597,0.0
source,2503.6350226776913,67.8048992793626,-2152.865460797576
function,2348.0373218998693,67.22367620152808,-238.739420327913
access,2296.65712787694,53.94195566816371,-40.15844510058996
certificate,1797.4288881666962,70.12527301810907,7.221835825288449
users,1792.1996391282614,56.88157217052376,21.068405158679504
refresh,1680.9307407767676,81.36587913523513,28.241150989932564
ssl,1651.1336158941274,66.96077022113947,37.39426807280064
alert,1511.0977317249867,56.818776392681514,18.961564642811553
security,1489.3405562755981,188.00101091213446,36.630170798956044
header,1200.884073110388,70.12527301810907,44.03256000462274
https,1177.624689532573,52.777792764558946,34.311056767304386
versions,957.9031840103792,52.777792764558946,27.129731708399223
mixed,340.45563247456494,57.37522337845287,12.912195279612511
corruption,295.1898463665442,73.86440931048597,0
vulnerability,145.9505859166767,99.49908526993607,0
malicious,99.39586787132666,68.59336290507983,0
exploit,42.60652363727975,60.87342747376315,0
attacker,34.977793115080644,80.91293350224556,0
