word,NSBRs tf-idf,SBRs tf-idf,FARSEC tf-idf
org,1.0,0.6912833074764886,0.6670876138961042
unknown,0.8047639488585366,0.6734019063857337,0.6670876138961042
source,0.8035414301976758,0.6734159896374621,0.6670876138961042
junit,0.7497282796161587,0.674893544329023,0.6857662532810065
table,0.7250224867478571,0.6722018441797406,0.6670876138961042
derby,0.7201608956259831,0.6753445544615984,0.6241021089805558
select,0.7168348738451483,0.6714814583828408,0.6726911617810608
java,0.7167726936328165,0.6796697463957386,0.6577388395316194
rows,0.7148411423240498,0.6757850441043016,0.6709660991267077
error,0.7114167732421781,0.6798558419246029,0.6689863320469852
test,0.7105182741282208,0.6769462343150943,0.6574418173119376
exception,0.706253102643307,0.6714288114257937,0.6713561272128992
database,0.7025055238534759,0.6715799961491753,0.6670876138961042
statement,0.702057195879332,0.6727401842095971,0.6670876138961042
client,0.701352452606771,0.6693888414384161,0.6706939777664565
file,0.6990352764753794,0.674034892250868,0.6715045054065023
create,0.6975739161378925,0.6716900689807281,0.6670876138961042
new,0.6965165544797836,0.6722653758663061,0.6670876138961042
row,0.6960492973508665,0.6714814583828408,0.6670876138961042
version,0.695860700713711,0.6785937516076639,0.6703169409511552
column,0.6958412831352523,0.670472196091641,0.6670876138961042
connection,0.6957062694332515,0.6719777224235172,0.6670876138961042
set,0.6946920569714753,0.671394334134956,0.6501106195261244
server,0.694690196382272,0.6749065296771868,0.6693186093785699
following,0.693401726749938,0.6706627177440838,0.6687368521814325
code,0.6932255357330872,0.6711734468652237,0.6670876138961042
method,0.6927098218718136,0.6700484840603148,0.6670876138961042
using,0.6926734014025324,0.6720260649705314,0.6694499639911081
call,0.6919696637815599,0.6716635041498843,0.6670876138961042
sun,0.6919091025627934,0.6706969075519912,0.6709552147962766
sql,0.6906244131445789,0.6700867277609999,0.6610475879048685
run,0.6893453880953703,0.6710808425655007,0.669787525221849
class,0.6889294940914973,0.6720850974196401,0.6704881930138933
network,0.688526753241083,0.6697793140453865,0.6685740860842395
like,0.6878071822146402,0.6695101440304583,0.6692404985994715
failed,0.6871148699062244,0.6779154948637652,0.6703316723254802
tests,0.687075705129464,0.6725975243153995,0.6898879037607877
fails,0.6870158728740288,0.6697753661958513,0.6691771784611372
problem,0.686638030477412,0.6698639936314019,0.6670876138961042
jdbc,0.6859506104349687,0.6698639936314019,0.6670876138961042
would,0.6848934944901747,0.6694441265159449,0.6692253321323586
used,0.6844031029605967,0.6697793140453865,0.6696006728589169
name,0.6836756471530747,0.670539455209572,0.6670876138961042
alpha,0.6828801776910197,0.6743490502591782,0.6673255140512051
c,0.6826156604041098,0.6721861074664268,0.0
transaction,0.6825274375197482,0.6693440020264622,0.6670876138961042
key,0.6821833085213448,0.670244760140919,0.6715806587084058
trigger,0.6820912250645504,0.6734019063857337,0.6773867426281848
user,0.6820184176254309,0.6741571517556264,0.6688703908078135
locale,0.6818115274275015,0.6871816767909054,0.6670876138961042
files,0.6816360387274897,0.6714024155379391,0.6676202641696726
current,0.6815984294602031,0.669613330891956,0.6698954881284193
end,0.6815399023051505,0.6702518017667831,0.6695504174185765
support,0.6812359409123936,0.683776154821655,0.6693144144143853
message,0.6811644609206153,0.6708761893898819,0.6694156091821555
running,0.6808889051391881,0.6698966240623739,0.6685071689461087
fail,0.6802314895962054,0.6708559941050994,0.6693444882312026
delete,0.6784914184361434,0.6765512789444599,0.6757340819178946
connect,0.6783165765314817,0.6697059612514829,0.6677556387099373
log,0.6780125496938159,0.6731713985700473,0.6727373884085828
mode,0.6777364032363195,0.6712863733069581,0.6682666632308302
found,0.6764255097268552,0.6760849554907913,0.6682596141688837
check,0.6763494770239528,0.6712863733069581,0.6702410450226272
need,0.6761136932762939,0.6701519886229439,0.6687629865379794
drop,0.675953707652258,0.6700867277609999,0.6694373477387752
thread,0.6755766101058779,0.6711251641200278,0.670362205877951
begin,0.6753473702673759,0.6693440020264622,0.6685433355748821
information,0.6749372650875135,0.6708271086523611,0.6680639279777684
needs,0.6748567649655812,0.6698639936314019,0.6680639279777684
assert,0.6748350817693005,0.6694535301581932,0.6716634113792003
sqlstate,0.6744984598379503,0.6768892669819012,0.6683976687124664
read,0.6739298966201277,0.6719326741648125,0.670419754230611
execute,0.6734976529151014,0.669613330891956,0.6670876138961042
jar,0.6731874345303767,0.669613330891956,0.6681340362625829
access,0.6731038918020656,0.6726338546315409,0.6756151084010713
port,0.6718940463554263,0.6701295062330757,0.6711098765359832
contains,0.6718373069797581,0.6697868163745103,0.6678963481620919
security,0.6711297710473371,0.6737893214514236,0.667797814260862
manager,0.6709447846160086,0.6704192695784614,0.6732152881160938
ant,0.6705941327323809,0.6700961314032481,0.6705113559478695
com,0.6702651858415515,0.6711434703453995,0.6651468607810216
db,0.6692423329494794,0.6705604747654005,0.6574693568454482
revoke,0.6691849634268077,0.6699641483239942,0.668277114671609
socket,0.6690735963620088,0.6711434703453995,0.6678013143614071
granted,0.6689178001244739,0.6696764948812052,0.6670876138961042
logtofile,0.6687654935206669,0.6716003901568199,0.6685150148267099
opening,0.6687654935206669,0.6700961314032481,0.6670876138961042
denied,0.6684602535673815,0.6728370856379777,0.6670876138961042
localhost,0.6684602535673815,0.6700961314032481,0.6678963481620919
authentication,0.6684602535673815,0.6700867277609999,0.6673255140512051
encrypted,0.668002707010289,0.670467494270517,0.6670876138961042
encryption,0.6675451604531966,0.6703866391474894,0.6670876138961042
permission,0.6670876138961042,0.6719395405469336,0.6670876138961042
securitymanager,0.6670876138961042,0.6710151349291721,0.6670876138961042
revoke_select_trig,0.6670876138961042,0.6708054823079582,0.6670876138961042
filepermission,0.6670876138961042,0.670539455209572,0.6670876138961042
wshome,0.6670876138961042,0.670472196091641,0.6670876138961042
jhome,0.6670876138961042,0.6700961314032481,0.6670876138961042
fileoutputstream,0.6670876138961042,0.6697915181956344,0.6670876138961042
basicdaemon,0.6670876138961042,0.6693440020264622,0.6670876138961042
