word,NSBRs tf-idf,SBRs tf-idf,FARSEC tf-idf
host,1.0,0.02536490276791168,0.0
org,0.9052977878411708,0.2734328217250584,0.03032966104027358
page,0.8977762962161535,0.05841448425775299,0.0
hosts,0.8658219768819891,0.038047354151867524,0.0
user,0.7509547788452029,0.05486850812243777,0.074541862367714
failed,0.749819279726805,0.02536490276791168,0.0
service,0.7454403483328959,0.04389480649795022,0.1133146118191782
cluster,0.7273343954151427,0.04673158740620239,0.0
start,0.6841182773771208,0.08178027796085417,0.0
file,0.6836587550450282,0.0634122569197792,0.16852630564310694
services,0.6633874204869051,0.02536490276791168,0.0
wizard,0.580463992926042,0.05211803534891345,0.07859731141323308
nagios,0.536997195368231,0.05072980553582336,0.017163939584947274
error,0.5323901277773443,0.038047354151867524,0.0578371389828313
failures,0.5154980627007557,0.02536490276791168,0.0
hdfs,0.49679009450381756,0.04317360343027238,0.0
use,0.48714673972297556,0.05486850812243777,0.0
fails,0.46975599509765675,0.05486850812243777,0.04131576218829651
name,0.43192082307634916,0.03504869055465179,0.0
configuration,0.4086301225341486,0.05072980553582336,0.038455567528937175
set,0.3893204421440384,0.04389480649795022,0.05164470273537064
check,0.38891160595334107,0.038047354151867524,0.05058500382640389
hive,0.38186467226185317,0.04317360343027238,0.10749313313110827
path,0.37505194067705644,0.04317360343027238,0.0
password,0.3622418818978283,0.05072980553582336,0.010290719551941923
state,0.3618796085234277,0.028782402286848252,0.08863011384434417
version,0.36132170899379035,0.028782402286848252,0.017163939584947274
change,0.360812643700663,0.038047354151867524,0.0
back,0.3260028115235568,0.02536490276791168,0.0
http,0.3219510056329655,0.05072980553582336,0.0
make,0.3197758692952551,0.04389480649795022,0.04131576218829651
fix,0.3151854654881467,0.02536490276791168,0.07554627494346174
property,0.30956827464708225,0.03504869055465179,0.010290719551941923
cannot,0.29455384262319456,0.04389480649795022,0.04394922003307106
setting,0.29283150600112884,0.028782402286848252,0.010290719551941923
setup,0.28871468851480436,0.038047354151867524,0.0
call,0.2863985041963899,0.02536490276791168,0.0
security,0.28114349721107756,0.13461888839515598,0.0274928801320214
configs,0.2724200816894324,0.02536490276791168,0.0
default,0.2657249342694838,0.03504869055465179,0.031615627391502435
request,0.25670812146462385,0.038047354151867524,0.0
instead,0.24447260627050224,0.03504869055465179,0.0274928801320214
url,0.2366518752927862,0.02536490276791168,0.058736655006001066
also,0.22940938588694743,0.038047354151867524,0.038455567528937175
allow,0.22923906971575989,0.06584220974692533,0.022747245780205184
secure,0.2235045488876314,0.03504869055465179,0.020581439103883846
web,0.22288915774589924,0.0887771596876909,0.031615627391502435
datanode,0.21827233228241918,0.07609470830373505,0.010290719551941923
code,0.21411656829261652,0.028782402286848252,0.0
jdk,0.21127449388859548,0.028782402286848252,0.020581439103883846
wrong,0.204630311514768,0.04317360343027238,0.010290719551941923
way,0.19103255809646655,0.028782402286848252,0.017163939584947274
variable,0.17985357565477197,0.038047354151867524,0.1440658899412995
errors,0.16718856087592074,0.028782402286848252,0.017163939584947274
deprecated,0.16350325059524726,0.028782402286848252,0.07723772813226273
ganglia,0.15687718533949238,0.10073840800396888,0.042909848962368186
validation,0.15325618080292736,0.05841448425775299,0.010290719551941923
field,0.12835406073231193,0.028782402286848252,0.03032966104027358
enable,0.1253914206569406,0.03504869055465179,0.04111565850420075
executed,0.12512903865969346,0.03504869055465179,0.010290719551941923
issue,0.12277818690886078,0.05072980553582336,0.05058500382640389
still,0.12277818690886078,0.028782402286848252,0.010290719551941923
options,0.12072828222205456,0.05072980553582336,0.010290719551941923
method,0.10563724694429774,0.057564804573696504,0.010290719551941923
sun,0.10409927755157984,0.057564804573696504,0.0
without,0.09983093612513151,0.028782402286848252,0.010290719551941923
provide,0.09054621166654092,0.038047354151867524,0.0
input,0.09054621166654092,0.028782402286848252,0.010290719551941923
registration,0.08175162529762363,0.038047354151867524,0.0
manual,0.08175162529762363,0.028782402286848252,0.010290719551941923
execute,0.07820564916230842,0.028782402286848252,0.017163939584947274
remote,0.06939951836771989,0.038047354151867524,0.0
owner,0.06939951836771989,0.028782402286848252,0.04116287820776769
native,0.06540130023809891,0.04317360343027238,0.0
permission,0.06540130023809891,0.038047354151867524,0.0
manager,0.06540130023809891,0.028782402286848252,0.0
try,0.06540130023809891,0.02536490276791168,0.05286298950540096
turn,0.05204963877578992,0.028782402286848252,0.056908129304704375
permissions,0.04905097517857419,0.05486850812243777,0.0
versions,0.04905097517857419,0.028782402286848252,0.0
via,0.04905097517857419,0.028782402286848252,0.010290719551941923
location,0.04905097517857419,0.028782402286848252,0.0
mechanism,0.04905097517857419,0.028782402286848252,0.0
false,0.038117258702796517,0.04317360343027238,0.0
word,0.034699759183859945,0.028782402286848252,0.010290719551941923
perform,0.034699759183859945,0.028782402286848252,0.03436610016502675
ssl,0.019058629351398258,0.0634122569197792,0.0
prepare,0.0,0.47490963773299616,0.0
propertyconfigurator,0.0,0.08634720686054476,0.0
fileoutputstream,0.0,0.07195600571712063,0.0
logutils,0.0,0.04317360343027238,0.0
arbitrary,0.0,0.04317360343027238,0.0
vulnerability,0.0,0.04317360343027238,0.0
propertysetter,0.0,0.04317360343027238,0.0
selecting,0.0,0.028782402286848252,0.0
garbage,0.0,0.028782402286848252,0.0
fileappender,0.0,0.028782402286848252,0.0
unchecked,0.0,0.028782402286848252,0.0
attackers,0.0,0.028782402286848252,0.0
communication,0.0,0.028782402286848252,0.0
